,NIG,Int_WZ,Int_ZB,Int_TW,FWHM_x_WZ,FWHM_x_ZB,FWHM_x_TW,FWHM_y_WZ,FWHM_y_ZB,FWHM_y_TW,max_pos_x_WZ,max_pos_x_ZB,max_pos_x_TW,max_pos_y_WZ,max_pos_y_ZB,max_pos_y_TW,name,COM_x_WZ,COM_x_ZB,COM_x_TW,COM_y_WZ,COM_y_ZB,COM_y_TW,Monitor
3476.0,0.000189,259.33254878885947,314.763557909189,4413.559478277924,6.296933171628554,5.442578461927122,-2.7772175200804345,44.337957268160956,18.299197286179396,28.05489350197515,46,40,13,28,54,40,./pilatus/InAs0800/time1/InAs0800time1_1_3019.tif,33.69962078555022,50.228640933387005,39.08088716056988,37.48837247117887,38.59090167009176,12.59070254446466,10197.0
3477.0,0.000191,259.8051948051948,314.47294372294374,4415.1249508067685,6.33164202572207,5.478348529025826,-2.7802725882858876,52.157563990092704,18.0904985795749,28.655119817731787,46,40,13,28,54,40,./pilatus/InAs0800/time1/InAs0800time1_1_3020.tif,33.66469784069134,50.24979703113253,39.04665026418747,37.502142267463434,38.56081541706153,12.58991038060333,10164.0
3478.0,0.000192,259.17758078352875,314.13220855971787,4415.171861595653,6.28549777029099,5.443698003765261,-2.7764055553295823,47.86213297249571,18.56455470208251,28.775058266911373,46,40,13,28,54,40,./pilatus/InAs0800/time1/InAs0800time1_1_3021.tif,33.70197739489642,50.26756597738594,39.077552234511344,37.49425530850685,38.57543040471713,12.59033277253363,10491.0
3479.0,0.000191,259.05599391577147,314.44890198688086,4419.475615552809,6.3154212235082445,5.454102893500402,-2.7740775510740754,50.188887283061696,18.2942530000328,27.502481127585675,46,40,13,28,54,40,./pilatus/InAs0800/time1/InAs0800time1_1_3022.tif,33.6727101918892,50.25645707817666,39.06259662612213,37.494661670966345,38.57462009717966,12.590120185515271,10519.0
3480.0,0.000192,259.7333596681809,314.6175192573573,4419.547402725657,6.3030154639290465,5.432391915044426,-2.778486863184715,44.44468319407109,18.768040378988687,30.685774764243458,46,40,13,28,54,40,./pilatus/InAs0800/time1/InAs0800time1_1_3023.tif,33.6789487692296,50.27413062332206,39.072747195302895,37.50015931195486,38.58462177833818,12.590622474084427,10126.0
3482.0,0.000192,259.22814478782726,313.9360173896607,4422.872790851527,6.302915407891525,5.487069212168076,-2.77743647115366,46.388251596588624,18.54525305144689,25.56151482735864,46,40,13,28,54,40,./pilatus/InAs0800/time1/InAs0800time1_1_3024.tif,33.65484836630521,50.25341829640157,39.041305756132736,37.503670030147,38.555143558062795,12.590034252654315,10581.0
3483.0,0.000191,261.04649491942934,315.3800677409422,4423.275890382839,6.335662916203665,5.430342414483198,-2.7827493562450396,49.1225232213377,18.603061434482015,26.05069538103744,46,40,13,28,54,40,./pilatus/InAs0800/time1/InAs0800time1_1_3025.tif,33.64919540012959,50.2464299057391,39.05746239376358,37.5193188109033,38.567266173470784,12.590060622131853,9743.0
3484.0,0.00019,260.0858985634711,314.95133391967164,4423.048959249487,6.337731485352903,5.441518432966914,-2.779783731729032,45.88399041314597,18.480505013709436,29.234057578294216,46,40,13,28,54,40,./pilatus/InAs0800/time1/InAs0800time1_1_3026.tif,33.66860996167891,50.24188517349453,39.046590402434234,37.50440641768293,38.576480414980686,12.590196738653491,10233.0
3485.0,0.000189,260.033821979496,314.5080003832519,4426.905720034492,6.332727789996305,5.438203523776615,-2.7813229251975193,46.371909078705684,18.14543629706512,30.53654676401377,46,40,13,28,54,40,./pilatus/InAs0800/time1/InAs0800time1_1_3027.tif,33.63482282248202,50.2346767117946,39.02560622150453,37.49867592640015,38.58703313308068,12.58892114826946,10437.0
3486.0,0.000191,259.82014181678807,314.23112303564585,4421.910310463779,6.254934123413899,5.44564379095321,-2.7743231635266343,45.144914914904334,18.144099774713226,28.285142775240722,46,40,13,28,54,40,./pilatus/InAs0800/time1/InAs0800time1_1_3028.tif,33.67183087631381,50.262490104643774,39.08035296986226,37.48991566607646,38.579734615389306,12.590544280874603,10436.0
3487.0,0.000191,259.9300792816888,314.27089502340243,4421.183398605406,6.282432423217741,5.5537218130019355,-2.772450207387677,45.79971943446785,18.552145569893693,29.384024144916243,46,40,13,28,54,40,./pilatus/InAs0800/time1/InAs0800time1_1_3029.tif,33.72505335865542,50.28609477760872,39.10684497297623,37.497501109801235,38.5552991974109,12.590413225397425,10469.0
3488.0,0.000189,259.92563336865425,314.24593006454097,4420.158269916193,6.288197358911875,5.464973123615856,-2.776016840428381,46.29828167664572,19.022438589406402,26.210893264755747,46,40,13,28,54,40,./pilatus/InAs0800/time1/InAs0800time1_1_3030.tif,33.6847304661326,50.25059691550484,39.085477004004495,37.49460472714551,38.576236739340814,12.590243841524094,10381.0
3489.0,0.000189,260.62009419152275,314.9511381475667,4426.539246467818,6.303261717734906,5.4667183882255355,-2.776088525614469,46.98572897116625,18.344967231001576,27.10450552433814,46,40,13,28,54,40,./pilatus/InAs0800/time1/InAs0800time1_1_3031.tif,33.703379965665754,50.26303698899246,39.09293545903996,37.509237493599976,38.57690167733028,12.589766599738873,10192.0
3490.0,0.000188,261.78521305806976,315.7219566764975,4429.041289535238,6.335135740861722,5.404358811146607,-2.784121033291237,47.23669399513596,18.162765457129307,27.872996087617715,46,40,13,28,54,40,./pilatus/InAs0800/time1/InAs0800time1_1_3032.tif,33.64025221686206,50.25137558648849,39.056563899925244,37.53502070987757,38.575394573157496,12.590250485393334,9833.0
3491.0,0.000188,260.97873182312793,314.9120585616777,4429.037392422594,6.279394402995126,5.416082150734719,-2.777657878782341,44.815307122115215,18.22873785654811,29.925898231189173,46,40,13,28,54,40,./pilatus/InAs0800/time1/InAs0800time1_1_3033.tif,33.665385632965084,50.250698456955135,39.07165521720512,37.51588903789429,38.59151246793569,12.59017742758666,10109.0
3492.0,0.000188,260.51058710298366,314.3204042348412,4434.477767083735,6.308420083307467,5.444659315931745,-2.7778032604024756,47.4011871840101,18.426151179389347,27.659303980108405,46,40,13,28,54,40,./pilatus/InAs0800/time1/InAs0800time1_1_3034.tif,33.659530314533725,50.25074308229956,39.06268428959324,37.522447773215035,38.56495505374046,12.588811609719135,10390.0
