,NIG,Int_WZ,Int_ZB,Int_TW,FWHM_x_WZ,FWHM_x_ZB,FWHM_x_TW,FWHM_y_WZ,FWHM_y_ZB,FWHM_y_TW,max_pos_x_WZ,max_pos_x_ZB,max_pos_x_TW,max_pos_y_WZ,max_pos_y_ZB,max_pos_y_TW,name,COM_x_WZ,COM_x_ZB,COM_x_TW,COM_y_WZ,COM_y_ZB,COM_y_TW,Monitor
67.0,0.000288,5.486321446018564,3.0876893014167073,60.15005699397492,4.925663097628784,9.555226783801125,-2.822394331010514,4.6156687620188785,9.25560139945667,30.560306916631692,26,36,12,36,40,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_23.tif,43.73349361114821,42.56037233341244,37.62735951854654,29.042206491251502,38.33515280964059,12.521474410602588,12282.0
68.0,1.0,5.5506391347099315,3.0643231727302522,60.230088495575224,4.9570402183549644,8.81017076699746,-2.8158554458418092,4.536506868806326,8.99291762883652,16.69082143689629,26,37,12,36,39,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_24.tif,43.79949808089755,42.67834318260823,37.64610066281386,28.896457041629763,38.407144958151726,12.520941489535378,12204.0
74.0,0.000291,5.549276636559827,3.072336344017265,60.30645032371513,4.960447227570092,9.209073951705617,-2.8290733498445886,13.496873429194261,9.50052735756155,24.821930295357603,26,36,12,36,38,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_25.tif,43.65630086277673,42.577163223893024,37.623912184855016,28.86915753237213,38.1955876996722,12.52672784674232,12511.0
75.0,0.000292,5.514309572610643,3.0661200941319366,60.11849996204357,5.075773914639033,8.455122355986383,-2.8207550038936913,2.6086343347078156,9.138685910642492,18.972735372994638,26,38,12,36,41,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_26.tif,43.74150605726872,42.2963109680614,37.63140814782919,28.812348568281937,38.35736568457539,12.520862033914142,13173.0
76.0,1.0,5.538958449637132,3.1141239333280164,60.42467501395645,5.017036567625995,8.178007706087824,-2.812391226842274,0.8817684861890805,8.204253285577812,31.60360083325531,26,37,12,38,40,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_27.tif,43.662779145609264,42.473366113501335,37.64087822454515,28.916231120325975,38.34311616472034,12.526744669477935,12539.0
82.0,0.00029,5.533988150919863,3.076161521671344,60.39803554724041,5.010585604336597,8.758571012115747,-2.825349470056809,0.7292067297387334,7.537925440235824,7.190210938994757,26,38,12,36,40,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_28.tif,43.78881532610227,42.630065127594335,37.69543202897316,28.956557261586138,38.21532652492334,12.523291592775296,12828.0
83.0,0.000291,5.534469343292873,3.045907251789605,60.31403672580143,5.082254162299172,8.656573613059265,-2.8005803540634795,0.8962866398142938,8.160444377700204,29.161369277554957,26,37,12,36,39,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_29.tif,43.739965414950305,42.58894906248403,37.69687391957232,28.918359600163082,38.44252286312778,12.5223619503687,12852.0
84.0,0.000291,5.515935600459997,3.0868243798258583,60.703302119270575,5.046198113496669,9.015499859139707,-2.8134623978829474,0.9909996181291116,8.539745379179262,18.013846447459333,26,36,13,36,41,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_30.tif,43.76634748551771,42.64235344208201,37.6715651649116,28.880791052999957,38.28124750525559,12.522052714336361,12174.0
85.0,1.0,5.563860060261131,3.1067124204887846,60.71509876129896,5.039344432529764,8.792244212139215,-2.815147427127144,0.9503677966193644,8.267189335933269,16.46358861156023,26,37,12,36,40,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_31.tif,43.634655595168255,42.552331689970096,37.64493179161428,28.877431292025815,38.27158598022576,12.521154524802046,11948.0
91.0,0.000288,5.551892845684954,3.0949631055502085,60.57571382739814,5.0187268439010975,8.597137890146879,-2.8115543757940378,4.090019569885503,8.44960193571282,20.095480420970734,26,36,12,36,39,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_32.tif,43.78492076104072,42.71097232300197,37.70825466264508,28.870862888429812,38.100393904840885,12.522764406335318,12468.0
92.0,0.000288,5.551964992005386,3.052764453420853,60.783977110157366,5.016857053742775,9.914875918323164,-2.8140557847487075,11.282045002744205,8.57204235716432,17.72389681314018,26,38,12,36,41,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_33.tif,43.70306484372632,42.46237181607675,37.681853422973404,28.915451541516354,38.262597860844636,12.5230528758293,11883.0
93.0,1.0,5.588495199252273,3.1228651542187102,60.852748746707455,4.991171223894041,8.909394263829007,-2.820095847647751,2.601355366254211,9.37370963589913,35.78686413487704,26,37,12,36,40,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_34.tif,43.66176582384333,42.80439691997932,37.64706021983423,28.911541560870294,38.465295350039455,12.51889758941936,11769.0
99.0,0.000285,5.577520608750793,3.077599873176918,60.870402663284715,5.016484310119161,8.649796007306156,-2.8250412890792718,0.8842140432429338,7.895667495137353,22.459711210322116,26,36,12,36,39,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_35.tif,43.513202398885824,42.65062971643444,37.58362556498481,28.82910780774806,38.150359286063825,12.517741597336254,12616.0
