,NIG,Int_WZ,Int_ZB,Int_TW,FWHM_x_WZ,FWHM_x_ZB,FWHM_x_TW,FWHM_y_WZ,FWHM_y_ZB,FWHM_y_TW,max_pos_x_WZ,max_pos_x_ZB,max_pos_x_TW,max_pos_y_WZ,max_pos_y_ZB,max_pos_y_TW,name,COM_x_WZ,COM_x_ZB,COM_x_TW,COM_y_WZ,COM_y_ZB,COM_y_TW,Monitor
5.0,0.00039,27.334223300970873,23.952427184466018,252.99684466019417,4.974285226956392,10.921879560042008,-2.7711434136224535,0.4381664167149271,11.704840336286782,20.614188916739394,26,36,13,36,38,38,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_0.tif,48.086117844848765,42.815941118452166,37.73677159973278,30.458933079967206,38.47374447732155,12.64628253994751,12360.0
6.0,0.000392,27.26615251436216,23.924608483513023,252.8093176989061,4.980746676017485,10.976811703869819,-2.7830921523513386,17.615195766416523,11.431679171306321,38.3841111789126,26,37,13,36,39,38,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_1.tif,48.1022827307336,42.788934574520574,37.749714859197724,30.465441552106814,38.5777902042696,12.646799263365509,12707.0
11.0,0.000392,27.377332355577284,23.913875987941008,252.72142100545915,4.9895599934993085,10.603140535196754,-2.7768187897709335,16.134088579860656,11.233395733674154,52.52299827942444,26,36,13,36,38,38,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_2.tif,48.07815429670062,42.790398473568544,37.790864862250736,30.45690799459527,38.437687183768034,12.646336949688068,12273.0
12.0,0.000392,27.28694764932109,23.913586060748763,252.9327368338435,4.902648440452644,10.840908962200434,-2.775335186542747,-0.9782567914708956,11.507907461668768,35.92619901175341,26,38,13,36,39,38,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_3.tif,48.09651875523136,42.88402700511679,37.761035444496024,30.445273152449353,38.47609810852591,12.651924399307891,12741.0
13.0,0.000392,27.22259800153728,23.987701767870867,252.36817832436589,5.00614153160382,10.86303320511036,-2.774564229881696,0.9164004424818658,11.220036555237352,23.866035658076658,26,37,13,36,40,38,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_4.tif,48.05138550849037,42.84045437067419,37.76661844297371,30.545947380606833,38.51887657011023,12.646955054502925,13010.0
14.0,1.0,27.37810392701309,23.92669575565252,253.0066640222134,4.948095162688695,10.868078681303212,-2.778012666670945,4.268626817262013,11.456477123533572,27.93894349619023,26,37,13,36,40,38,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_5.tif,48.00215878829676,42.77602156527275,37.771278795691266,30.483484545104186,38.50659491505192,12.64607611623038,12605.0
20.0,0.000391,27.28962962962963,23.956296296296298,252.8137448559671,4.850492025187177,10.616496912603123,-2.7804638930437027,1.6866903379526363,11.511860643167854,28.721600277130513,26,38,13,36,40,38,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_6.tif,48.048810353199485,42.87216776778015,37.803787625497,30.490860122629076,38.54197114773473,12.642950600109971,12150.0
21.0,0.000389,27.397656316824907,24.052176888204603,253.45607732443762,5.084875802611741,11.009674678787707,-2.783811426531857,-9.198834399408327,10.923510160977552,21.538384908960413,26,36,13,36,39,38,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_7.tif,48.002803569087064,42.91074489498354,37.79247390028534,30.43306712955736,38.47194107982389,12.6452797778044,11691.0
22.0,1.0,27.269638572865876,23.9913319402523,252.66999458246266,5.001712125278973,10.84029317378273,-2.782513929991588,8.911758042180294,11.872417019579238,35.63445588525834,26,37,13,36,40,38,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_8.tif,48.13739140799941,42.8112015793956,37.78726634114904,30.46860375023769,38.52290704276239,12.644472515344978,12921.0
28.0,0.00039,27.446902654867255,24.016633890527697,252.97959685349065,4.9955170087017855,10.834631860046015,-2.7851863961009045,12.0544054919551,11.50496326504908,21.57888670653637,26,36,13,36,39,38,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_9.tif,48.08941312745923,42.80464279987308,37.74006879009692,30.500495578602948,38.45010047799549,12.645865095876319,12204.0
29.0,0.000391,27.37772960822094,23.891538214515094,253.01926782273603,4.969432183369739,10.735578225984323,-2.781332521002928,12.88308608718335,11.499680771066476,22.91324603897757,26,37,13,36,39,38,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_10.tif,48.091232988384746,42.9022490448364,37.80009125500379,30.484494907878492,38.45397909225015,12.643687920578955,12456.0
30.0,0.000391,27.333252111760885,24.05636777128005,252.82846003898635,5.024462909281532,10.78090832123552,-2.788068953793104,11.9934182743542,11.473265452783917,17.583693677595686,26,37,13,36,40,38,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_11.tif,48.01506862748011,42.88149178545624,37.77550160240348,30.493752358651758,38.49411172859931,12.643690102620642,12312.0
31.0,1.0,27.351284702887597,23.969055763264656,252.57067854585952,5.027056254390751,10.563204694476491,-2.7849435074199245,1.8865473397963888,11.265711270395348,32.79163866501717,26,36,13,36,39,38,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_12.tif,48.046545852201504,42.854448002920535,37.76178699907341,30.479840503965587,38.504641322204336,12.642926477748809,12571.0
37.0,0.00039,27.296270066100096,23.871498268807052,252.75810513062638,4.910967759813033,10.94867944151176,-2.7742112706443294,6.531453244691112,11.887429093777662,35.17687611431963,26,36,13,36,41,38,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_13.tif,48.000164321482,42.80081685395851,37.741032051182266,30.498067060461658,38.46842519918644,12.641463862642238,12708.0
38.0,0.000389,27.27939785624212,23.888398486759144,252.65061475409837,4.943295297574084,10.887404518896709,-2.7881869430965933,11.423878156441578,11.534967226385005,34.872519454647396,26,36,13,36,38,38,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_14.tif,48.08573591316332,42.797308443529445,37.74219989761766,30.519977117828738,38.446155673449994,12.641261891964485,12688.0
39.0,0.00039,27.292488885422355,23.973247016613367,252.5930114655643,4.984972505356623,11.100323714450004,-2.783923748769489,0.5085985847272076,11.790954299166993,15.248689568028158,26,36,13,36,40,38,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_15.tif,48.096251396759804,42.78128650023913,37.782683005531894,30.453427527099283,38.48452796548684,12.643411522945073,12821.0
40.0,1.0,27.37985012489592,23.96519567027477,253.0578684429642,5.060008416767929,10.48934596749198,-2.790117090078629,-0.17518741314336714,11.586440972227877,31.765578997094856,26,35,13,36,38,38,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_16.tif,48.090520387310235,42.8400990890203,37.78157622420189,30.48996752140911,38.44068556260466,12.646555289588628,12010.0
46.0,0.00039,27.281414125578113,23.926942071019834,252.5094457944658,5.0064661914377755,10.957589420481371,-2.7800072014011645,4.024310322339117,11.311079968941318,32.66410307798899,26,38,13,36,41,38,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_17.tif,48.02388019389189,42.77647132055197,37.71879166649851,30.443411324918326,38.4682114822629,12.642848783225709,12757.0
47.0,0.00039,27.286538461538463,23.869846153846154,252.1563846153846,5.030300966495854,10.559711604563576,-2.7816339595667223,12.353965689059976,11.555861278538353,32.2020481102175,26,37,13,36,39,36,./pilatus/InAs0799/InAs0799time3/InAs0799time3_1_18.tif,48.11210938050603,42.81251208476739,37.72653508979318,30.491360913383605,38.44543163566521,12.644578318766163,13000.0
