,NIG,Int_WZ,Int_ZB,Int_TW,FWHM_x_WZ,FWHM_x_ZB,FWHM_x_TW,FWHM_y_WZ,FWHM_y_ZB,FWHM_y_TW,max_pos_x_WZ,max_pos_x_ZB,max_pos_x_TW,max_pos_y_WZ,max_pos_y_ZB,max_pos_y_TW,name
0.7166666666666667,0.000424,25.409850918375753,12.089696071163825,1000.1843340746232,7.12336615718979,6.643967090800038,7.116413102458324,5.535188311355891,8.079775019358364,-4.400769711296361,14,19,19,15,26,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_45.tif
0.7333333333333333,0.000424,25.3870072635273,12.023504447890312,999.3586060556598,7.261741511796819,6.48376848207074,7.100889993226911,5.390484195496086,8.001561248248258,-4.389912360995609,14,19,19,15,27,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_46.tif
0.75,0.000423,25.294765166340508,12.092465753424657,999.5453359425962,7.1444938208844535,6.766717388096946,7.1084064995585035,5.223065293944641,8.84155356880242,-4.395629907350913,14,19,19,15,26,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_47.tif
0.7666666666666667,0.000424,25.44831819297815,12.03355430067927,998.7197806694492,7.190073868514637,6.834399066014053,7.08497873897941,5.022653808034515,9.064052211057458,-4.392517028795711,14,19,19,15,27,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_48.tif
0.7833333333333333,0.000424,25.482236559139785,12.046279569892473,1000.9650752688173,7.186401452885834,6.642851407404708,7.076846177382142,4.81753688649043,8.30991571336927,-4.403768935242683,14,19,19,15,27,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_49.tif
0.8,0.000425,25.265255085028343,12.04318106035345,999.9504834944981,7.177717001589328,6.606635447775808,7.076671267190389,5.1980895242142475,8.48163664184634,-4.401514275642077,14,19,19,15,26,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_50.tif
0.8166666666666667,0.000426,25.355012664433367,12.032355584606586,999.4289566141025,7.144995627634389,6.537068817027069,7.068572524595102,5.526275894714809,8.425609930324978,-4.401997411894804,14,19,19,15,26,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_51.tif
0.8333333333333334,0.000427,25.327102047422514,12.092255401796553,999.1510075260986,7.106384087831375,6.6369638127343205,7.0667172863737235,5.10127382798194,8.566440817307063,-4.391327708331337,14,19,19,15,26,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_52.tif
0.8333333333333334,0.000428,25.265400912646676,12.080508474576272,998.7909061277705,7.117181608197854,6.572868664460388,7.0937337278866535,5.472180167305033,8.631300519645903,-4.390698857615723,14,19,19,15,26,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_53.tif
0.85,0.000428,25.42006732900895,12.01256260776747,998.0920436817472,7.123492575061532,6.964120948061107,7.085879752175615,5.419158180099452,8.126637954127611,-4.390561636268653,14,19,19,15,27,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_54.tif
0.8666666666666667,0.000428,25.43873193166886,12.057818659658345,998.5378613666229,7.179205909633888,6.66593250343051,7.103287837363315,5.502374426599728,8.93630331702437,-4.393932634744681,14,19,19,15,26,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_55.tif
0.8833333333333333,0.000426,25.444933920704845,12.105896306336835,1000.2050999661132,7.21577180483917,6.6837406749043735,7.097831407743685,5.463381914004552,8.94123870940333,-4.404194440393432,14,19,19,15,27,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_56.tif
0.9,0.000426,25.425675121070345,11.990888943609948,998.7750964458672,7.132133949032955,6.611763928481895,7.093126023245164,5.085417130765568,8.735608848224091,-4.411328577800631,14,19,19,15,26,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_57.tif
0.9166666666666666,0.000426,25.359537760416668,12.041666666666666,997.5185546875,7.142290623625662,6.4688821775166145,7.078852955628905,4.93883307246027,8.79811714792441,-4.396123691331377,14,19,19,15,27,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_58.tif
0.9333333333333333,0.000426,25.29955766710354,12.076916775884666,999.2409076015728,7.218853680812083,6.52843827256925,7.0866194416837045,5.325666393964426,8.121540086539808,-4.3912836140908915,14,19,19,15,26,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_59.tif
0.9666666666666667,0.000426,25.47474060214322,12.07144072121109,1001.5165844531383,7.112061945866959,6.581754469390057,7.138547811841339,5.1577229161628235,8.543531103449812,-4.392860639871759,14,19,19,15,27,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_60.tif
0.9833333333333333,0.00041,25.510316598446245,12.055801520340824,1000.5029654999582,7.043029898046027,6.813385238870785,7.102623453409583,5.333568742418881,8.299814752451532,-4.397446074026533,14,19,19,15,26,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_61.tif
1.0,0.000398,25.41105368456152,12.052267422474157,1001.3717072357452,7.071866430504661,6.67194079623902,7.09277933574579,5.166862200854829,8.003605901143088,-4.39116881988374,14,19,19,15,27,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_62.tif
1.0166666666666666,0.000387,25.47791264140038,12.09041367351994,998.940549913302,7.176390541102122,6.488561443372382,7.062455851752991,5.43547522667605,8.949954254782968,-4.3962361517874,14,20,19,15,28,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_63.tif
1.0333333333333334,0.00038,25.502850821206707,12.0193175048932,1002.5262530848438,7.084852809072313,6.578142590568248,7.090224338483746,4.8236691444151445,8.927424416937088,-4.395753492847883,14,19,19,15,27,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_64.tif
1.05,0.000375,25.51830065359477,12.060212418300653,1001.871977124183,7.1614611729121505,6.505448185974098,7.0989229818514605,5.069582681403306,8.550955009723742,-4.392153620096151,14,19,19,15,27,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_65.tif
1.05,0.000371,25.53828004230738,12.051094296639818,1001.3281262712554,7.242084202414466,6.668808774500478,7.101984672268644,5.282909662540986,8.6760193885473,-4.390693850263538,14,19,19,15,27,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_66.tif
1.0666666666666667,0.000365,25.726519337016576,12.175747761478377,1005.319679939036,7.153458441333886,6.726589218180568,7.125333471897865,5.249973476433544,9.010630508710921,-4.399675184186332,14,19,19,15,26,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_67.tif
1.0833333333333333,0.000365,25.54308746473196,12.023055219669487,998.6283756549778,7.1453860751316,6.706927637868293,7.114183004694522,5.223879455828352,8.556391696459897,-4.397873904018514,14,19,19,15,26,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_68.tif
1.1,0.000362,25.690711622629276,12.046117685200194,996.8203112335873,7.241015186623288,6.495083593732815,7.0956463822510045,5.579812713190499,8.33278967800467,-4.394943795808337,14,19,19,15,27,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_69.tif
1.1166666666666667,0.000356,25.521617622883447,12.012411638993918,996.202120664146,7.087888159554877,6.700673711498573,7.090816351648687,5.2755785535986846,7.500909068264715,-4.407645823171599,14,19,19,15,27,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_70.tif
1.1333333333333333,0.000352,25.595620681042377,12.038881025726418,997.0807593039714,7.00861263838703,6.405600379662597,7.074217828071259,5.256834887273196,9.134889865003005,-4.408822180803783,14,19,19,15,27,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_71.tif
1.15,0.00035,25.65636395207501,12.05139781212016,1001.7768709845459,7.223151615065039,6.627216580407055,7.0840229271220005,5.284441357606274,8.650362905001403,-4.4081790239579375,14,19,19,15,26,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_72.tif
1.1666666666666667,0.000348,25.67882139462542,12.126155707249632,1002.1561392897261,7.211658644796795,6.8482593819931905,7.086748396406574,5.01736840314046,8.748067491237686,-4.405161588242277,14,19,19,15,27,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_73.tif
1.1833333333333333,0.000346,25.62657259435566,12.090445426725603,1000.2500850051003,7.091693336671952,6.610590186914979,7.079520618310465,5.076003497654144,8.298699644252958,-4.412146377299382,14,19,19,15,27,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_74.tif
1.2,0.000341,25.633967414484346,12.077881088458586,1000.9818305894396,7.1066394151484715,6.571947205629028,7.095484453381124,5.1847428529387924,8.82918401033953,-4.403636635687495,14,19,19,15,27,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_75.tif
1.2166666666666666,0.00034,25.71588174630457,12.096682708834651,1003.0450326572706,7.125135465083096,6.701737643811522,7.086058656922899,5.288290522756174,8.869248870865755,-4.406437147032302,14,19,19,15,27,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_76.tif
1.2333333333333334,0.00034,25.788491993665318,12.12335034312863,1003.7560267464368,7.122752454817343,6.864192048040017,7.104694756099003,4.95843818588759,8.473652903376145,-4.395097141366932,14,19,19,15,27,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_77.tif
1.2333333333333334,0.00034,25.69697492027924,12.098422821684046,1002.8617598896838,7.204259304855993,6.79415059411896,7.119272950582447,5.2962718417845345,9.233662550856288,-4.407338747810887,14,19,19,15,27,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_78.tif
1.25,0.000337,25.772612077252468,12.092545661102857,1003.8497771563401,7.19012637857759,6.674519006058665,7.136178551138033,5.57668329389713,8.120638640771734,-4.400216852397923,14,19,19,15,26,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_79.tif
1.2666666666666666,0.000337,25.74841190237379,12.080491474423269,1000.1726847208291,7.144439030293735,6.6145110266246965,7.109134122050374,5.262348702053901,8.180387263368376,-4.396505207668077,14,19,19,15,27,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_80.tif
1.2833333333333334,0.000337,25.694930875576038,12.099539170506912,1000.1710934227063,7.231168955590972,6.815911722844358,7.12118336839046,5.295104317769196,8.64970132658409,-4.387410040908638,14,19,19,15,26,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_81.tif
1.3,0.000335,25.624806832045547,12.034160227734851,998.8213094753964,7.158669230080991,6.561296744840187,7.105663896500171,5.411460828656402,8.45359144145949,-4.395007761551528,14,19,19,15,26,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_82.tif
1.3166666666666667,0.000333,25.58730680697139,12.087635646169023,999.7680861558698,7.120004781998611,6.722448648534746,7.101396756957811,5.47699143666096,8.630117029237114,-4.392004898530335,14,19,19,15,27,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_83.tif
1.3333333333333333,0.000333,25.562151361252184,12.032386978602947,1001.5375905420032,7.162864206656465,6.653866227284307,7.088458024040179,5.462976545921555,8.960356592060457,-4.397829816092247,14,19,19,15,26,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_84.tif
1.35,0.000332,25.67964229352972,12.142205856566719,1004.9281080133263,7.278563971514962,6.618874250544853,7.110850124785835,5.149985201871782,8.34035711130158,-4.406788740210094,14,19,19,15,26,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_85.tif
1.3666666666666667,0.000332,25.62976108033241,12.138850415512465,1004.7751038781164,7.121601553431703,6.623869053058033,7.107548899068733,4.8060973314696485,9.085413568530585,-4.3948906543215935,14,19,19,15,26,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_86.tif
1.3833333333333333,0.000331,25.518440463645945,12.107886844451649,1001.8332657858474,7.136905244110816,6.560188698163799,7.0820978687880825,5.456070479793886,7.836951197915166,-4.395535965212956,14,19,19,15,26,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_87.tif
1.4,0.000332,25.716159088948324,12.08213268915538,1004.7777586058148,7.169880591219906,6.9247526422158865,7.114749308943577,5.176201068079207,8.706494092694202,-4.395447809981074,14,19,19,15,27,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_88.tif
1.4166666666666667,0.000331,25.716363956974078,12.131546464468348,1005.4462175983072,7.131332110822501,6.949476525581227,7.119030356478727,5.0537569109813845,8.622372368363473,-4.402515559098519,14,19,19,15,26,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_89.tif
1.4166666666666667,0.000331,25.710732868859687,12.069318282035454,1004.49642825646,7.201233897926212,6.534865372730343,7.13915756047564,5.191612318398851,8.483393731823806,-4.38943914986355,14,19,19,15,27,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_90.tif
1.4333333333333333,0.000329,25.724734832414086,12.058718710224863,1002.6071277047093,7.042155176087195,6.919222951273924,7.118781373838134,5.22417470000156,8.866605672839118,-4.4097614909035485,14,19,19,15,26,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_91.tif
1.45,0.000329,25.665846153846154,12.12167032967033,1002.7607912087913,7.099177180684782,6.622234694021339,7.115311876577872,5.435852787719851,8.946711503966718,-4.406312440616825,14,19,19,15,27,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_92.tif
1.4666666666666666,0.000329,25.754164563351843,12.111223287901733,1000.8654719838465,7.20759183924454,6.752384496847619,7.108759865606225,5.075605240655866,8.684132958773915,-4.392033060357179,14,19,19,15,27,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_93.tif
1.4833333333333334,0.000331,25.67706377071936,12.08279578672328,999.4737486731444,7.098122671770948,6.493154163965228,7.103455101413154,5.053966232565751,9.06038218895512,-4.403252677505902,14,19,19,15,27,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_94.tif
1.5,0.000331,25.52189811352115,12.083187899941827,1000.6733981550735,7.102728166039952,6.747090651978499,7.100853743297616,5.129201957722686,8.353675663739805,-4.397780082424819,14,19,19,15,26,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_95.tif
1.5166666666666666,0.000331,25.499958972675802,12.080741774021499,999.0766390416017,7.058416404364585,6.482314906457935,7.087897193521663,5.056731928000928,8.61398962395106,-4.404997400886457,14,19,19,15,26,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_96.tif
1.5333333333333334,0.000331,25.51714474118035,12.073112429937355,1001.2884932410155,7.168178808397835,6.710352149142334,7.0879714181342175,5.318898844835677,8.300640287657128,-4.403019631587209,14,19,19,15,26,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_97.tif
1.55,0.000329,25.508331971900017,12.039372651527529,1001.4273811468714,7.215846861033597,6.8346587427618415,7.09571139081116,5.413479759892208,8.727781230051146,-4.3936529191010365,14,19,19,15,26,21,./pilatus/InAs0801/InAs0801time3a/InAs0801time3a_1_98.tif
