,NIG,Int_WZ,Int_ZB,Int_TW,FWHM_x_WZ,FWHM_x_ZB,FWHM_x_TW,FWHM_y_WZ,FWHM_y_ZB,FWHM_y_TW,max_pos_x_WZ,max_pos_x_ZB,max_pos_x_TW,max_pos_y_WZ,max_pos_y_ZB,max_pos_y_TW,name,COM_x_WZ,COM_x_ZB,COM_x_TW,COM_y_WZ,COM_y_ZB,COM_y_TW,Monitor
21.0,0.000344,25.618708497738428,36.418823982292366,480.38023289385046,6.210949008276242,7.4897017373845545,-2.82183914442167,40.30509214491735,23.30763939598009,20.981162022767506,46,38,13,28,51,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_10.tif,34.84688058781987,50.12466307989895,39.01545386668205,35.90338236840919,38.59787066496137,12.569930149083536,10391.0
22.0,0.000343,25.64357400370262,36.34220013641235,480.837182110494,6.240815317147028,5.550668514397075,-2.8323257890977827,61.545801155810686,17.594630803564225,25.36664311599587,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_11.tif,34.78278364617372,50.17373317604161,38.99952196954222,35.938315981457556,38.61246179419808,12.568261695636245,10263.0
23.0,0.000345,25.57850368809273,36.21515470830539,480.6343519494204,6.212987837565117,5.491972844845842,-2.834660540255076,47.84188690266136,18.613378632593236,33.59213467062252,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_12.tif,34.800220213172345,50.15632059251422,38.96845580787596,35.90913959567663,38.57881497156461,12.567714738202021,10439.0
25.0,0.000344,25.64916869045395,36.256865309172426,479.9648795068186,6.136662631155156,5.613831860991631,-2.8293523497406583,42.31729629396412,19.80300599191936,30.263105327898185,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_13.tif,34.788018936635105,50.072239711875845,38.971445385660886,35.94554260742899,38.53989015009043,12.56883949102696,10706.0
26.0,0.000343,25.61371237458194,36.451996852252606,480.732638205784,6.24985919953383,5.613473434957423,-2.832641643730202,40.086025203529594,18.987837236971394,29.630901500829058,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_14.tif,34.803970213795516,50.08711690877052,38.976189696688934,35.91058378042083,38.6122416486989,12.567005816094852,10166.0
27.0,0.000344,25.682315810237696,36.33760725909853,480.49906302396687,6.146728578145125,5.554148320043901,-2.8297099291582444,39.8462690126516,18.349147470152356,24.810681798623975,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_15.tif,34.798039885864824,50.1638479264549,38.9961779883328,35.99764202570729,38.581998604879665,12.56999720841253,10139.0
28.0,0.000344,25.588673479132844,36.29939833826759,479.6286887594308,6.1222149923293525,5.516568612164785,-2.8296226734688883,53.06921020667003,17.99751176912133,27.970766431242772,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_16.tif,34.826135799566316,50.15109276462742,38.99361732884764,35.97689772672138,38.585262476617444,12.56963035264283,10471.0
29.0,0.000344,25.605831015632493,36.32185671813561,480.0658866404527,6.222459672523444,5.611578099702259,-2.830626103458539,51.23059353333075,19.479264589529222,26.60758442534461,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_17.tif,34.81544390843171,50.157915443273275,38.989577371316834,35.966395996883804,38.6035439682305,12.570466115569076,10427.0
30.0,0.000344,25.76071964017991,36.4471764117941,481.24837581209397,6.181068988590669,5.445230463998566,-2.8315963748303132,52.51551309914544,17.60756365709014,34.69872662054232,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_18.tif,34.82636496259739,50.137922523817096,38.99233751965258,35.97628969177763,38.58070390013547,12.568593882726292,10005.0
31.0,0.000343,25.641654778887304,36.44098906324299,481.14436519258203,6.274579530380468,5.3718138435754055,-2.833890469447607,46.2971144993837,18.694482331722675,25.031011028101243,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_19.tif,34.798885105814804,50.11194826411815,38.977072611599425,35.98451164964283,38.642974395644835,12.568252934782802,10515.0
