,NIG,Int_WZ,Int_ZB,Int_TW,FWHM_x_WZ,FWHM_x_ZB,FWHM_x_TW,FWHM_y_WZ,FWHM_y_ZB,FWHM_y_TW,max_pos_x_WZ,max_pos_x_ZB,max_pos_x_TW,max_pos_y_WZ,max_pos_y_ZB,max_pos_y_TW,name,COM_x_WZ,COM_x_ZB,COM_x_TW,COM_y_WZ,COM_y_ZB,COM_y_TW,Monitor
74.0,5.23e-06,50.067942137190855,43.26878208119459,790.1282314512366,5.5338634753660285,5.418450757561991,-2.732331394435665,53.85957998040007,12.185852020541228,34.24102613839712,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_29.tif,31.550960151208436,50.59490752224319,39.85600132951833,41.33526444700435,38.537609059045565,13.016041744229778,10715.0
75.0,5.22e-06,50.21052126331957,43.378131899779206,790.6155323029664,5.512338991231916,5.424146701152334,-2.7331329631342003,45.541009407764676,10.673956662190584,35.316480953278614,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_30.tif,31.572872593649087,50.627600858654034,39.87222848617057,41.29774798630323,38.56295837298338,13.014413705362488,10417.0
76.0,5.22e-06,50.3177033492823,43.190047846889954,790.6962679425837,5.545075784941467,5.427967618584474,-2.732600507205951,47.53484776582201,10.672001366214264,39.62848899109581,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_31.tif,31.586655129131643,50.634135101122006,39.881744948671006,41.30883191966833,38.520016129889925,13.01606736041253,10450.0
77.0,5.21e-06,50.0959175959176,43.32574182574182,790.1495936495936,5.491454426901335,5.393571129973832,-2.7262121640171553,45.164507398977065,14.988573234296721,36.90114724244216,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_32.tif,31.563268347434047,50.67863102080166,39.87699409773263,41.296899729304016,38.52596554213662,13.017256516670788,10582.0
78.0,5.21e-06,50.3269471454703,43.39559064214884,791.2041012804467,5.540407738205349,5.3849970975411,-2.7367047540798666,53.09368507406484,11.401127814937698,36.37028470186262,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_33.tif,31.50980399658725,50.6144048807543,39.8390497864688,41.31258775772555,38.53922795341098,13.014578309192105,10387.0
79.0,5.21e-06,50.149608582197736,43.27360587609935,791.1035082632648,5.5131002058561345,5.4114723377844145,-2.730594670260467,40.59932854412478,11.681008991497096,35.255217341074726,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_34.tif,31.52467344256482,50.6049621218889,39.86253773113297,41.31947319126302,38.562280012149586,13.015601643286436,10347.0
80.0,5.2e-06,50.206135091926456,43.530475619504394,792.0308752997602,5.584388671763025,5.410795679722084,-2.732501051765722,42.520474547546485,14.889621126261636,42.06775942848686,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_35.tif,31.539761136640905,50.58546595570328,39.87507337593648,41.28242477555561,38.551840570362195,13.017393613565385,10008.0
80.0,5.21e-06,49.9454185520362,43.35699472096531,791.2697963800905,5.517836887861576,5.461129848839102,-2.7339424801522076,51.29938645085398,9.809724886917982,36.350146459183016,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_36.tif,31.52582287225308,50.59576762601347,39.85959929900557,41.299459628818035,38.51103100247646,13.018645450982214,10608.0
81.0,5.19e-06,49.810933081998115,43.27596606974552,790.1749293119699,5.545977421426103,5.340270379785871,-2.7348551056326067,43.266671965850065,12.328147855273132,40.57003657527445,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_37.tif,31.556399883442385,50.57961965162319,39.82989199590255,41.27693786495211,38.55125033212968,13.017279844499292,10610.0
82.0,5.18e-06,50.23167447890695,43.48658621721352,793.0065822279845,5.532291254556387,5.431476760564638,-2.737686005773412,44.86442275635266,11.834012387562565,34.31672600875286,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_38.tif,31.5184951347402,50.66440922851115,39.829691137885455,41.334256551373606,38.55710255939822,13.016637286380883,10027.0
83.0,5.18e-06,50.35699588477366,43.626440329218106,793.1753086419753,5.57142303616713,5.371269591061312,-2.7390607423192317,40.46328023602131,12.882113920490978,38.69094695451059,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_39.tif,31.52907226183423,50.591410426625224,39.84035452128653,41.302723353831695,38.528575707052724,13.01670371108261,9720.0
84.0,5.18e-06,50.014516757599374,43.4228371005456,791.6547155105222,5.5432036064000805,5.470196995895002,-2.74167495769169,39.28378467446029,10.754111680464826,21.11228449125304,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_40.tif,31.495183588552816,50.6516675192734,39.82613865607029,41.29170798034086,38.56101747395062,13.016027849950722,10264.0
85.0,5.17e-06,50.13548326438511,43.319857089131254,790.3625423091388,5.486100288017845,5.470551205790591,-2.736610973629151,45.676053248720436,10.988589290149964,35.5780739599073,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_41.tif,31.517109524586445,50.56364405860011,39.82800855454055,41.29495856470152,38.552874660879,13.015433789150418,10636.0
86.0,5.17e-06,50.029594721960414,43.31583411875589,790.2639962299718,5.56711352155603,5.379650273042515,-2.7361996946198572,53.44376654102414,13.72954626145898,42.391836777986434,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_42.tif,31.50624324151209,50.57838335353289,39.82463954290081,41.30266157260358,38.5012000060925,13.013884693085657,10610.0
87.0,5.17e-06,50.013697336104286,43.25684866805214,790.4727942565653,5.5604736509178085,5.4169498750974725,-2.7416390467595932,48.21017415948635,11.46895495738381,40.159289546690374,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_43.tif,31.5160101615843,50.5879406093244,39.82610139048476,41.28201229589476,38.579764455130515,13.015643386757441,10586.0
88.0,5.19e-06,50.11584310709479,43.21226687175543,790.8278215727745,5.519163713325332,5.408720430489187,-2.7371151985768947,44.081321192639834,13.979022160811926,31.75159465934293,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_44.tif,31.475015585885423,50.5247367039382,39.82691150740361,41.30567709881931,38.54946895842881,13.018236508245431,10402.0
89.0,5.18e-06,50.212694125590815,43.273656795601426,791.0871997684961,5.551871846695925,5.413510218557378,-2.734495609996291,52.57017890063492,11.616605328058384,40.027078706372166,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_45.tif,31.507387307777275,50.589876019241316,39.8169765623352,41.305525833005156,38.561185685817335,13.017835680408272,10367.0
90.0,5.16e-06,50.40559950041632,43.52081598667777,793.4865736885928,5.554698272317816,5.344382048439952,-2.7298893903622754,45.97310651018028,10.800243952003436,31.157289801151617,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_46.tif,31.542326299770597,50.58272669007146,39.845448455688675,41.291967532320044,38.54515865196055,13.01637683161156,9608.0
91.0,5.16e-06,49.85006125718594,43.20459900103666,789.8406370747338,5.511531997338868,5.467655486632678,-2.7334868623319424,49.05812086313509,13.001130529454652,35.323117526944735,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_47.tif,31.5042375685072,50.57264573208505,39.848926840344454,41.30322766036687,38.52891956269468,13.01994559359809,10611.0
