,NIG,Int_WZ,Int_ZB,Int_TW,FWHM_x_WZ,FWHM_x_ZB,FWHM_x_TW,FWHM_y_WZ,FWHM_y_ZB,FWHM_y_TW,max_pos_x_WZ,max_pos_x_ZB,max_pos_x_TW,max_pos_y_WZ,max_pos_y_ZB,max_pos_y_TW,name
0.6,0.000352,39.469344949983864,12.343578573733462,1253.3234914488544,6.7687232791941065,6.688421029228765,7.498899870852561,4.578193150197316,11.53430102073047,-4.35216649288944,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_27.tif
0.6166666666666667,0.000352,39.764857464970206,12.315187630858432,1253.3584313093895,6.7366026577264115,6.94259765042658,7.505480880471344,4.534536822661512,15.07809353022105,-4.3639912230050015,14,14,20,25,26,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_28.tif
0.6333333333333333,0.000353,39.76346759489475,12.330432620586773,1253.6055859439748,6.737513632023486,6.848090901291779,7.507894225754824,3.657760687558778,12.858780916475816,-4.359250956100063,14,14,20,25,26,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_29.tif
0.65,0.000352,40.17645403377111,12.456848030018762,1261.6075046904316,6.803736477623358,6.949501035622209,7.5367303525416585,3.5540058656198044,14.864574956123695,-4.371669796745206,14,14,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_30.tif
0.6666666666666666,0.000352,39.81883377443866,12.409715700503714,1255.4909075386322,6.791830832889718,6.932252509140513,7.494402608094467,4.2360856645982485,13.027548438382235,-4.3556291120493755,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_31.tif
0.6833333333333333,0.000352,40.046786677102354,12.356204887381512,1258.5763109835639,6.824943822710405,6.926803214977142,7.524595645930978,3.418970847788212,13.33962825494551,-4.367726259707073,14,14,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_32.tif
0.7166666666666667,0.000352,39.897175046241806,12.413906171178745,1256.8845636455355,6.72180550297609,6.729908255996636,7.50679948858759,3.792584694578918,9.111048117158436,-4.35393711543617,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_33.tif
0.7333333333333333,0.000353,39.812044265248346,12.384490006004976,1256.7153641588745,6.784937950699326,6.575907775991849,7.510307454756472,3.7798671999517524,9.886431084576262,-4.36425562328968,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_34.tif
0.75,0.000353,39.62763407982811,12.310139657879514,1257.1885794562434,6.780609441805104,6.861640887820954,7.513630927105278,4.338769660871922,16.829460186551376,-4.36201023450325,14,14,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_35.tif
0.7666666666666667,0.000352,39.632073901464715,12.315745672436751,1254.9392476697735,6.760035197442557,6.5346985887021924,7.471793075855922,4.2891564237133055,10.909977141560999,-4.351373296560548,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_36.tif
0.7833333333333333,0.000352,39.61987022836437,12.387966630150839,1256.1662593747367,6.800666310826923,6.6679240647886875,7.507296949681554,3.9089427309385543,11.694367661870034,-4.360036399431533,14,15,20,25,28,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_37.tif
0.8,0.000352,39.79141651792958,12.32646438422846,1254.480934609768,6.787560019717998,6.937593701310134,7.499621484354758,3.4086180715433567,17.43243280057981,-4.350386914721608,14,14,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_38.tif
0.8166666666666667,0.000352,39.76897339644198,12.326505630814427,1255.392524889832,6.755901570322632,6.743614872769017,7.48951835012425,3.0078264279165023,9.897012659747617,-4.356070547938904,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_39.tif
0.8333333333333334,0.000353,39.93167701863354,12.353457556935817,1254.864182194617,6.797338979939888,6.7544258834047595,7.488985228816235,4.36251230503292,17.11232464786336,-4.355926663529646,14,14,20,25,26,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_40.tif
0.85,0.000353,39.94934055376015,12.406935103502489,1260.1177395405712,6.802164953310501,6.80607654910958,7.501479089870376,4.013967677842014,14.629983366061518,-4.365537046331016,14,14,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_41.tif
0.8666666666666667,0.000353,39.79145895646394,12.284313725490197,1256.590478564307,6.762277990904389,6.720022378105847,7.513972988506937,4.516750943671163,13.55939178204915,-4.360711126707483,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_42.tif
0.9,0.000352,39.80557834290402,12.29819524200164,1255.3483182936834,6.7743312098841715,6.793343231973049,7.490214977303435,3.94545741069653,16.846625327198268,-4.3624036827378685,14,14,20,25,26,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_43.tif
0.9166666666666666,0.000352,39.86313297827373,12.380251923239497,1259.088933975822,6.726302793520264,6.623697289680298,7.516414106173555,3.5213119118102676,8.719123657144587,-4.37261727238031,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_44.tif
0.9333333333333333,0.000352,40.072804532577905,12.41265344664778,1263.8947119924458,6.766848549146448,6.747281918273508,7.517110690047212,3.945559509380964,15.678618901070674,-4.353541671029044,14,14,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_45.tif
0.95,0.000352,39.91466643134486,12.326685492410872,1259.5189728203318,6.741147359507632,6.924319800262423,7.498490463434863,4.040383379062398,17.04858074765641,-4.350790488706522,14,14,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_46.tif
0.9666666666666667,0.000352,39.781094106705,12.309376849581467,1258.5829035258307,6.747756379584277,6.746683109242919,7.479280096059487,4.514004462145257,11.284659209521077,-4.353031413221448,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_47.tif
0.9833333333333333,0.000352,39.83678822235384,12.433369997461714,1257.9029528724934,6.732373995205492,6.901596487756057,7.49318008650288,4.511664325488002,11.948330315165954,-4.348160136620975,14,14,20,25,26,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_48.tif
1.0,0.000352,39.796836041612934,12.338148052618003,1259.1260424727022,6.76212420578049,6.707319592839417,7.500915691084556,3.364407398700826,11.688884293826517,-4.350154774210088,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_49.tif
1.0166666666666666,0.000353,39.80927492948399,12.377882860461257,1257.716774514684,6.755435393004667,6.789202241788958,7.505647345675763,4.208813445354322,16.285502861324556,-4.360062250412595,14,14,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_50.tif
1.0333333333333334,0.000352,39.932001016174105,12.35117283427894,1258.1825726141078,6.7548641143099415,6.814739523070744,7.494807412752889,4.607513822438195,13.326475488022405,-4.351044764537374,14,14,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_51.tif
1.05,0.000353,40.200881057268724,12.443759177679883,1266.959765051395,6.785768874367707,6.650681108839869,7.550507045634871,4.58180388865966,12.774280137357543,-4.375301541118555,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_52.tif
1.0833333333333333,0.000352,39.83980819245774,12.307867360208062,1257.349398569571,6.753053849985112,6.932565941298555,7.484808826480311,4.032417747259366,16.116467186886954,-4.359502940111701,14,14,20,25,26,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_53.tif
1.1,0.000352,39.80697865353038,12.320197044334975,1257.2824302134647,6.694125221061461,6.901771217534036,7.484537827458533,2.6057150946008383,18.478012653195456,-4.3604609864571025,14,14,20,25,26,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_54.tif
1.1166666666666667,0.000352,39.72399805289632,12.392909297420088,1258.048920980042,6.772360689115111,6.655258321117847,7.487274612855181,3.8597030429864807,9.948246130604998,-4.365426103761853,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_55.tif
1.1333333333333333,0.000352,39.813390785548556,12.290520384487902,1259.199618826649,6.728598260890228,6.640644583229228,7.497851759822384,5.076110539138785,15.294804230899892,-4.361528621423618,14,14,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_56.tif
1.15,0.000354,39.94005547105663,12.38946049923951,1263.8903104589783,6.756477795117295,6.770232436262943,7.527560611103199,3.786681512236288,16.17400293145431,-4.368957382339744,14,14,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_57.tif
1.1666666666666667,0.000356,40.11938821412506,12.424921277552857,1263.7255060728744,6.754483997727833,6.820070971887914,7.533203956666795,3.9626243237111978,16.417997253966067,-4.3662696829137815,14,14,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_58.tif
1.1833333333333333,0.000354,39.69465069186635,12.377995275059062,1258.3200303746203,6.738576357523471,6.833447719306992,7.491668918731448,3.5125780468996775,16.40447376754166,-4.347964095889919,14,14,20,25,26,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_59.tif
1.2,0.000354,39.975250492421,12.377922411578316,1261.4895949302047,6.751089184445562,6.658170611141333,7.5080465558277885,4.04917825371397,12.643207749410776,-4.360759546206199,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_60.tif
1.2166666666666666,0.000352,39.99939655172414,12.405775862068966,1261.5176724137932,6.788890706418942,6.9175922582170095,7.4950999923609745,4.034513644436268,8.957244254989178,-4.361391035064785,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_61.tif
1.2333333333333334,0.000352,39.87398474033965,12.29912215932398,1258.4866683074904,6.778658390307746,6.525436189190473,7.4954740716168375,4.015538772614907,10.446184849039087,-4.358033249924921,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_62.tif
1.25,0.000352,39.87835857352223,12.298567008630517,1258.6898713564567,6.762811623967973,6.859280957381925,7.5022921883047795,3.4856319112240826,15.00012959162459,-4.359476604877281,14,14,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_63.tif
1.2833333333333334,0.000352,39.89981875102983,12.36842972483111,1260.4798978414894,6.8040874720815525,7.041604673492431,7.500507187729432,3.8674106539250483,15.678642767310604,-4.357286324806646,14,14,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_64.tif
1.3,0.000352,39.91382100663538,12.35669202136268,1259.6263958569348,6.691374434527393,6.897095097267661,7.5015957915698515,4.491999262683225,17.013444530437926,-4.355085283351481,14,14,20,25,26,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_65.tif
1.3166666666666667,0.000352,39.60884984283066,12.349399532521963,1258.9046506004674,6.802080320403957,6.814793160106393,7.501470510603824,4.042126859305227,19.941426476162395,-4.362653981377019,14,14,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_66.tif
1.3333333333333333,0.000352,39.702262223303336,12.30081894105246,1259.334387415876,6.786407373870596,6.675574538978204,7.512421127327362,3.6907861476593453,15.259524678979993,-4.367178150302788,14,14,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_67.tif
1.35,0.000352,39.70610561056105,12.34009900990099,1259.1668316831683,6.777509439043198,6.635568051185617,7.473530534416653,3.618181264729766,13.131835392528652,-4.353628681440151,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_68.tif
1.3666666666666667,0.000352,39.727812113720645,12.356242274412855,1261.1297898640296,6.753145930531003,6.751112815790694,7.490904912071795,3.481227472946806,8.982224354274681,-4.356786635008491,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_69.tif
1.3833333333333333,0.000353,39.93882823568631,12.354779564963748,1262.769064088674,6.74030329108676,6.570605425102926,7.499699456421421,3.8388313449870517,12.340732261530619,-4.359538989396183,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_70.tif
1.4,0.000353,39.91032004107479,12.355639226424781,1261.3214102344687,6.767565693040143,6.702520438205363,7.5018058236783425,3.8742501780562044,8.923901446298673,-4.359644292705042,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_71.tif
1.4166666666666667,0.000354,39.90286246612466,12.418445121951219,1260.8114837398373,6.765843299116181,6.85097605460748,7.49075623093471,2.940581505396006,12.512280962631838,-4.339136414781125,14,14,20,25,26,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_72.tif
1.4333333333333333,0.000354,40.030210157618214,12.388266199649737,1264.41646234676,6.831616206629589,7.003563125837483,7.514286471467351,4.031015545144019,14.331055413315008,-4.353077858546161,14,14,20,25,26,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_73.tif
1.4666666666666666,0.000352,39.92552287026016,12.422887264070736,1264.071246386669,6.75328679284034,6.658941540333913,7.506685668281041,3.65190839904658,12.2874325316707,-4.3640221688665966,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_74.tif
1.4833333333333334,0.000352,40.086000703482235,12.38981709461836,1266.1862469222651,6.744562602715165,6.806210920464746,7.5198982429612755,4.103525640631334,14.728704913588503,-4.36883172904599,14,14,20,25,26,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_75.tif
1.5,0.000352,39.680045223289994,12.373899701203262,1260.1528708713558,6.7473936311620095,6.765425861826114,7.495329855037113,4.090793247101574,17.325686396141048,-4.35914394521224,14,14,20,25,26,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_76.tif
1.5166666666666666,0.000351,39.837453844918926,12.402713116069995,1260.5180606838978,6.764411781325391,6.880382108721833,7.487733915758978,3.0534903302384024,15.198718423071423,-4.360069566437741,14,14,20,25,26,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_77.tif
1.5333333333333334,0.000352,39.97628525451004,12.369695943084611,1264.7854662488355,6.779493714229111,6.601158987366658,7.519721888727831,4.2012354130709815,12.95680650319946,-4.350140613094617,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_78.tif
1.6666666666666667,0.00035,39.85532707253886,12.414102979274611,1262.8718426165804,6.779881926350601,6.5914970348960855,7.501983991448474,3.890129709598021,11.671937143930826,-4.3430632014113835,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_79.tif
1.6833333333333333,0.00035,39.90044067243349,12.347559980414559,1262.3644524236984,6.78262087550326,6.870134333763866,7.499226147849065,3.5666079130449218,10.355273131295451,-4.349872958031715,14,15,20,25,28,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_80.tif
1.7,0.00035,40.05340995521001,12.431927659934082,1265.3532493873067,6.750888090938593,6.5697165801590875,7.5093645280649035,4.47649819127598,10.20712740194612,-4.363020678213534,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_81.tif
1.7166666666666666,0.000352,39.985817941952504,12.382503298153035,1263.2651715039578,6.795403835013761,6.742050637927417,7.501040382305304,3.704271110771062,14.241286386307817,-4.359453916311437,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_82.tif
1.7333333333333334,0.000352,40.01621665450418,12.403470364063894,1263.714830130544,6.759912742171036,6.88371031355154,7.494551970137357,3.35518035428606,11.137499474598043,-4.354836392762413,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_83.tif
1.7666666666666666,0.000352,39.97293020156588,12.406546726636682,1264.9863401632517,6.774290686134455,6.7772554815360575,7.485097885550401,4.274814128690065,13.409933696142797,-4.367304110276689,14,14,20,25,26,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_84.tif
1.7833333333333334,0.000351,39.84439581813761,12.38998298079261,1262.6519977307723,6.795252726208421,6.7165824487559185,7.4901452210358554,3.6284244141684905,10.947723275587869,-4.351937335568252,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_85.tif
1.8,0.000351,39.869200032618444,12.414825083584768,1263.98850199788,6.727447705643744,6.649194705206266,7.4998488365429,4.230798493791751,11.517077977544337,-4.362145488476464,14,15,20,25,28,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_86.tif
1.8166666666666667,0.000352,39.983168741949335,12.414255045083728,1268.1380850150279,6.787480292699042,6.662216701617569,7.521230892953095,4.30905849977737,12.65768858436979,-4.365552515859586,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_87.tif
1.8333333333333333,0.00035,39.9103681760474,12.457723233178163,1267.2104951333051,6.764028383332926,6.710574245981764,7.511385851482164,3.901480624811594,10.271033396741425,-4.359036858835831,14,14,20,25,26,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_88.tif
1.85,0.000352,39.77972709551657,12.398473034437947,1264.5553118908383,6.785447663766804,6.693579583973687,7.515567657252907,4.34215080834941,8.827146589306158,-4.352913663584424,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_89.tif
1.8666666666666667,0.000352,39.97389899676926,12.4413365073967,1266.757354191464,6.781788735663571,6.880949407140371,7.5176440861598275,3.961301244082164,16.372721383893467,-4.363241319371875,14,14,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_90.tif
1.8833333333333333,0.00035,40.16324269030773,12.437558605404483,1267.5546841701475,6.771519271578749,6.664737635915674,7.518137199703011,4.109560566150924,10.789940212636894,-4.369333143015242,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_91.tif
1.9,0.000351,39.95040312729049,12.384884762602818,1266.567391481391,6.752233149080064,6.939064537619549,7.520649056189403,2.9846828791786786,12.896076778595098,-4.3736219633723366,14,14,20,25,26,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_92.tif
1.9166666666666667,0.00035,39.917902410736474,12.392096760831745,1265.4588683621903,6.760711980870345,6.890835000863934,7.50602744380807,3.703031494911034,13.550565081158831,-4.367683859709231,14,14,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_93.tif
1.9333333333333333,0.00035,40.04049949375633,12.349223759703003,1265.7315221059737,6.7836222588354245,6.996111313731934,7.474881097207502,3.809849953058109,14.72070277989365,-4.358771729904974,14,14,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_94.tif
1.95,0.000349,39.98765114484178,12.451247748906612,1266.8810565131635,6.751390009478956,6.721133905518255,7.502048946865831,4.970414296855007,15.1087125166294,-4.3527680439509515,14,14,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_95.tif
1.9833333333333334,0.000349,39.85562023448389,12.38665245552185,1263.6719685168484,6.7522092639971465,6.810947674936192,7.480071348666751,3.669502086607442,11.334443013063575,-4.351998751081472,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_96.tif
2.0,0.00035,40.02905811623246,12.426352705410821,1266.7676185704743,6.777291589694408,6.713797859751707,7.501879190319525,3.5826710207796517,16.735101022647715,-4.358659963030464,14,14,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_97.tif
2.0166666666666666,0.00035,40.00161221892236,12.418837505303351,1268.1043699618158,6.738788293317206,6.515635678593607,7.503440790467956,4.536285815982199,11.234171126265359,-4.356048060382097,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_98.tif
2.033333333333333,0.00035,39.710435497124074,12.294576828266228,1266.2330320460148,6.750130584441537,6.696245118293478,7.491543604526758,3.2599038769066686,11.998134814241794,-4.350382643323267,14,15,20,25,27,24,./pilatus/InAs0801/InAs0801time2b/InAs0801time2b_1_99.tif
