,NIG,Int_WZ,Int_ZB,Int_TW,FWHM_x_WZ,FWHM_x_ZB,FWHM_x_TW,FWHM_y_WZ,FWHM_y_ZB,FWHM_y_TW,max_pos_x_WZ,max_pos_x_ZB,max_pos_x_TW,max_pos_y_WZ,max_pos_y_ZB,max_pos_y_TW,name
0.05,0.000383,4.036859504132232,1.5852892561983472,118.11735537190083,3.7378842427519596,8.287350037805648,,4.958019224242736,16.210614270013647,,11,20,10,24,32,24,./pilatus/InAs0801/InAs0801time2a//InAs0801time2a_1_0.tif
0.06666666666666667,0.000383,4.01243617196508,1.5653104925053534,117.99439960467798,3.7476070281781606,8.702693331380846,,7.141355652271114,12.17329033333495,,11,20,10,25,32,24,./pilatus/InAs0801/InAs0801time2a//InAs0801time2a_1_1.tif
0.08333333333333333,0.000383,4.0522516610614385,1.5923222049052579,118.28808137150357,3.785610508233865,8.75635723330513,,17.585888885203936,20.521251863978396,,11,18,10,25,29,24,./pilatus/InAs0801/InAs0801time2a//InAs0801time2a_1_2.tif
0.1,0.000383,4.049228694259463,1.582989125853494,118.51656410688696,3.3758800605724866,8.025596171436039,,6.273529408444973,12.962401119636299,,10,19,10,25,31,24,./pilatus/InAs0801/InAs0801time2a//InAs0801time2a_1_3.tif
0.11666666666666667,0.000383,4.041106066859266,1.604539826661164,118.08072637226579,3.7409052495183106,8.414720941826456,,1.3480415856776407,16.593679589196817,,11,19,10,25,30,24,./pilatus/InAs0801/InAs0801time2a//InAs0801time2a_1_4.tif
0.13333333333333333,0.000381,4.045836452874137,1.5809000915065303,118.31378421096414,3.8077938904259683,7.684431537415007,,2.778040531634656,17.834798817858182,,11,19,10,25,31,24,./pilatus/InAs0801/InAs0801time2a//InAs0801time2a_1_5.tif
0.15,0.000381,4.017302463541237,1.6008898409821208,118.21347944302546,3.807275068890446,8.863882315659739,,-1.2987714963727288,12.545240301973708,,11,20,10,25,32,24,./pilatus/InAs0801/InAs0801time2a//InAs0801time2a_1_6.tif
0.15,0.000383,4.033818770226537,1.6005663430420711,118.01092233009709,3.7932637227507993,8.803149365300227,,5.469445452228968,10.555328063275203,,11,20,10,25,33,24,./pilatus/InAs0801/InAs0801time2a//InAs0801time2a_1_7.tif
0.16666666666666666,0.000383,4.0386543748989165,1.5855571728934175,117.9221251819505,3.2954159761854007,9.018596552233412,,5.5780201234977635,15.507672867975915,,10,19,10,24,32,24,./pilatus/InAs0801/InAs0801time2a//InAs0801time2a_1_8.tif
0.18333333333333332,0.000383,4.043431413178616,1.5935350186489847,118.76568586821384,3.324481575613348,9.086989450541521,,5.842420159628799,14.808994899095724,,10,19,10,24,31,24,./pilatus/InAs0801/InAs0801time2a//InAs0801time2a_1_9.tif
0.2,0.000385,4.0133161165361955,1.5678314905980146,117.92147526430473,3.3894149425425733,8.277022676166743,,-3.8839808273592986,16.856979549998854,,10,18,10,25,30,24,./pilatus/InAs0801/InAs0801time2a//InAs0801time2a_1_10.tif
0.21666666666666667,0.000384,4.0330605299408475,1.5809901952840126,118.3228263511871,3.363148579218482,8.724919098716624,,6.643215360809602,13.34428662206035,,10,17,10,25,29,24,./pilatus/InAs0801/InAs0801time2a//InAs0801time2a_1_11.tif
0.23333333333333334,0.000384,4.025026667760729,1.6044145400836958,118.19963895954706,3.815090346443343,8.775839904924263,,4.346730404535273,16.324203912709102,,11,19,10,25,32,24,./pilatus/InAs0801/InAs0801time2a//InAs0801time2a_1_12.tif
0.25,0.000385,4.032623543591804,1.5780634793089594,118.22354359180393,3.437124049289597,8.988061646583725,,4.072481597564301,16.590847435846047,,10,19,10,25,32,24,./pilatus/InAs0801/InAs0801time2a//InAs0801time2a_1_13.tif
0.26666666666666666,0.000386,4.043344681557751,1.5758531927260648,118.34360209250187,3.367372543056673,7.6459322677749535,,8.885255905982453,12.798337662445826,,10,19,10,25,32,24,./pilatus/InAs0801/InAs0801time2a//InAs0801time2a_1_14.tif
0.2833333333333333,0.000386,4.041893004115226,1.559670781893004,118.40255144032922,3.782659836842134,8.792100033230602,,-1.2044491082458462,13.821085590506897,,11,19,10,24,30,24,./pilatus/InAs0801/InAs0801time2a//InAs0801time2a_1_15.tif
0.3,0.000386,4.024090421582378,1.5790776338585926,118.49022357891263,3.762601802339638,8.696253422072878,,6.010746679135316,19.82211524234434,,11,19,10,24,32,24,./pilatus/InAs0801/InAs0801time2a//InAs0801time2a_1_16.tif
